year,price,mileage,mpg,engineSize,Automatic,Manual,Semi-Auto,Diesel,Electric,Hybrid,Other,Petrol
0.359375,0.3394862385321101,0.05086043356619737,0.10165745856353592,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.1615045871559633,0.11901397747167071,0.24806629834254146,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.359375,0.32113761467889906,0.0413244541017659,0.07513812154696131,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.15697247706422018,0.09463361911248966,0.23977900552486192,0.22000000000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.28125,0.1376697247706422,0.0516766773810395,0.1911602209944751,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.296875,0.1284954128440367,0.11862555800115963,0.24806629834254146,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.359375,0.22023853211009176,0.06442133942795382,0.21049723756906075,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.296875,0.15234862385321102,0.13681372190291766,0.23204419889502761,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.17069724770642203,0.18103161959660669,0.2171270718232044,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.15605504587155963,0.09365975580236767,0.23977900552486192,0.22000000000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3125,0.3118348623853211,0.19013414544901855,0.1972375690607735,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.296875,0.1375229357798165,0.15644297833294868,0.22430939226519334,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.296875,0.1430275229357798,0.16422262627854742,0.24806629834254146,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.16519266055045873,0.08049852794649943,0.1850828729281768,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.19271559633027524,0.04179731258760548,0.2171270718232044,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.25688073394495414,0.09124479996397268,0.33093922651933705,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.359375,0.46660550458715594,0.004936867762872728,0.10165745856353592,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.3211559633027523,0.09006828301706231,0.2569060773480663,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3125,0.15601834862385322,0.13993233620238343,0.24806629834254146,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3125,0.21106422018348625,0.20914418243330726,0.21049723756906075,0.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.3125,0.2661100917431193,0.23167814099063852,0.1143646408839779,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3125,0.23858715596330277,0.24827885140422082,0.2569060773480663,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.34375,0.3266605504587156,0.08011010847598836,0.13701657458563538,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3125,0.1321651376146789,0.1430396919664721,0.1850828729281768,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.24577981651376146,0.2074779191974916,0.2171270718232044,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.296875,0.13036697247706422,0.2472261783464589,0.22430939226519334,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.18155963302752293,0.17034164025601908,0.2955801104972376,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.328125,0.19256880733944953,0.07818489892649866,0.20386740331491715,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.30275229357798167,0.10366296448495016,0.2171270718232044,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.34375,0.1651376146788991,0.017647754203655646,0.14972375690607734,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.359375,0.42853211009174313,0.018891822362828818,0.11823204419889503,0.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.359375,0.3191743119266055,0.06661112455880615,0.23977900552486192,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.328125,0.1681651376146789,0.04316522463592711,0.1287292817679558,0.32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.31605504587155964,0.1834071705611817,0.1740331491712707,0.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.265625,0.11790825688073395,0.13753426816705414,0.2569060773480663,0.32,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.359375,0.31238532110091743,0.015745061724920205,0.2171270718232044,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.359375,0.31238532110091743,0.026969821495921597,0.2171270718232044,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.359375,0.31238532110091743,0.03867306902045113,0.2171270718232044,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3125,0.1589908256880734,0.20435367563033724,0.1911602209944751,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.2714678899082569,0.07918127930737491,0.1850828729281768,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.1743119266055046,0.08164126928727841,0.23977900552486192,0.22000000000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3125,0.1430275229357798,0.08602083954898307,0.1850828729281768,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.1926605504587156,0.09234250716324313,0.24806629834254146,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.359375,0.3120183486238532,0.061769954346639046,0.09613259668508288,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.34375,0.2936697247706422,0.1518326080960128,0.1850828729281768,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3125,0.16889908256880734,0.16061426569017637,0.1325966850828729,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.16155963302752294,0.19679919839228116,0.1287292817679558,0.32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.296875,0.15055045871559633,0.1525193787540179,0.24806629834254146,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.25697247706422016,0.21691820111121743,0.1850828729281768,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.28125,0.13403669724770642,0.17790174676176376,0.14972375690607734,0.32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.359375,0.2771559633027523,0.061353388537685134,0.21049723756906075,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.359375,0.3138532110091743,0.05788013037383967,0.07513812154696131,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.28125,0.22027522935779817,0.25668334806325044,0.10165745856353592,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.24779816513761468,0.11326649516164441,0.23977900552486192,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.328125,0.2898165137614679,0.09803369679638375,0.2171270718232044,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.328125,0.18908256880733945,0.07772892824372478,0.23977900552486192,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.34375,0.24770642201834864,0.0653614271319444,0.20386740331491715,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.1926605504587156,0.07043339731934273,0.24806629834254146,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.359375,0.3393577981651376,0.04903655083510186,0.14972375690607734,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.328125,0.1651376146788991,0.049841536114566855,0.23977900552486192,0.22000000000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.20376146788990826,0.1322821614136217,0.2171270718232044,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.29,0.04221387839655939,0.1850828729281768,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.328125,0.16339449541284404,0.09094644877647867,0.24806629834254146,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.359375,0.3522018348623853,0.03814391785772589,0.08011049723756904,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.26614678899082567,0.08229989360684069,0.2171270718232044,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.328125,0.26981651376146787,0.03498589868444014,0.2171270718232044,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3125,0.14688073394495413,0.1077441835591608,0.24806629834254146,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.24779816513761468,0.09093519024110154,0.23977900552486192,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3125,0.15422018348623853,0.014461588691927067,0.24806629834254146,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.17422018348623852,0.2143625135806083,0.24806629834254146,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.359375,0.5595412844036697,5.066340919709755e-05,0.09060773480662984,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.34375,0.3211926605504587,0.03325771350405026,0.1143646408839779,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3125,0.2714678899082569,0.08946032210669715,0.2171270718232044,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.328125,0.3301834862385321,0.0813766937059158,0.2569060773480663,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.359375,0.3577064220183486,0.08084191327550198,0.09613259668508288,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.328125,0.2714678899082569,0.20607623154303856,0.2171270718232044,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.34375,0.1926605504587156,0.1605748608163564,0.2955801104972376,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.328125,0.21108256880733944,0.012603930354700157,0.2171270718232044,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.296875,0.1191743119266055,0.2523150363369229,0.24806629834254146,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.24412844036697248,0.08869474170105211,0.2171270718232044,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.26981651376146787,0.1262869913252985,0.1850828729281768,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.296875,0.07348623853211009,0.21740794740012273,0.20386740331491715,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.359375,0.3065137614678899,0.052853194327949875,0.09613259668508288,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.328125,0.18724770642201835,0.15005938877411437,0.24806629834254146,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.14688073394495413,0.1407260629464713,0.23977900552486192,0.22000000000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.4844954128440367,0.08403370805491914,0.08784530386740333,0.45999999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.359375,0.25146788990825686,0.051980657836222084,0.2171270718232044,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.265625,0.14688073394495413,0.22349881503915156,0.1850828729281768,0.32,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3125,0.12302752293577982,0.09265211688611429,0.1850828729281768,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3125,0.16522935779816514,0.05688374999296342,0.24806629834254146,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3125,0.2789908256880734,0.06108318368863395,0.1850828729281768,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.328125,0.3120183486238532,0.16645181628321973,0.1740331491712707,0.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.296875,0.17440366972477064,0.15253063728939503,0.2955801104972376,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.28125,0.14321100917431193,0.1338414685633546,0.24806629834254146,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.359375,0.3744036697247706,0.06332926149637194,0.04585635359116023,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.359375,0.11752293577981651,0.1488490962210726,0.2171270718232044,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.359375,0.44779816513761467,0.06099311540561688,0.16353591160220993,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3125,0.18357798165137615,0.08786723935083285,0.22430939226519334,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3125,0.27532110091743117,0.15643171979757153,0.1972375690607735,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.328125,0.2808256880733945,0.15042529117387118,0.21049723756906075,0.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.3125,0.25697247706422016,0.10391065226324707,0.19779005524861876,0.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.34375,0.17422018348623852,0.12179483570982251,0.23977900552486192,0.22000000000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.296875,0.12844036697247707,0.17020090856380493,0.1850828729281768,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.20357798165137614,0.055510208676953214,0.1740331491712707,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.3393577981651376,0.06388655899754,0.2569060773480663,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.265625,0.08266055045871559,0.39097515804169036,0.1850828729281768,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.359375,0.2991743119266055,0.026283050837916495,0.10773480662983423,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.19642201834862386,0.2635285375725472,0.23977900552486192,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.28125,0.16522935779816514,0.3108481617626363,0.14972375690607734,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.359375,0.26614678899082567,0.026114172807259504,0.21049723756906075,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.26614678899082567,0.1675438942148016,0.23977900552486192,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.328125,0.15055045871559633,0.05804900840449666,0.23977900552486192,0.22000000000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.20376146788990826,0.07763323069301914,0.24806629834254146,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.15601834862385322,0.056911896331406246,0.1850828729281768,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.28125,0.1376697247706422,0.14778516462793356,0.1325966850828729,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.296875,0.1376697247706422,0.12815590819790254,0.24806629834254146,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.23858715596330277,0.08450093727307015,0.20386740331491715,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.16519266055045873,0.08450093727307015,0.24806629834254146,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3125,0.26605504587155965,0.13527130255625044,0.1850828729281768,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.28125,0.2349908256880734,0.14596691116452662,0.23204419889502761,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3125,0.1633394495412844,0.08065051817409073,0.23204419889502761,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.265625,0.0935045871559633,0.2259025123421694,0.307182320441989,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3125,0.15412844036697249,0.14346751631080312,0.2171270718232044,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.22201834862385322,0.07749812826849355,0.2171270718232044,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.24211009174311926,0.05773939868162551,0.24806629834254146,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.2751376146788991,0.14911930107012378,0.2955801104972376,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.328125,0.24761467889908256,0.05628704761797538,0.2171270718232044,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3125,0.1651376146788991,0.2667484786904072,0.23977900552486192,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.359375,0.28440366972477066,0.0578576133030854,0.21049723756906075,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.28125,0.13403669724770642,0.17168703523358647,0.2569060773480663,0.32,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.328125,0.15422018348623853,0.14512815027893022,0.1740331491712707,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.18724770642201835,0.044769565927168534,0.21049723756906075,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.359375,0.2808256880733945,0.04805142898960274,0.16906077348066298,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.359375,0.24596330275229358,0.06057654959666297,0.21049723756906075,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.265625,0.1008256880733945,0.3107918690857506,0.3580110497237569,0.32,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.34375,0.3393577981651376,0.04622754625850723,0.2569060773480663,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.359375,0.3081651376146789,0.035188552321228535,0.2171270718232044,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.359375,0.30825688073394497,0.018942485772025917,0.17955801104972377,0.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.359375,0.43119266055045874,0.03585280590847936,0.09337016574585637,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.34375,0.22935779816513763,0.10300996943307646,0.20386740331491715,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.326605504587156,0.12271240634305883,0.1143646408839779,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.21100917431192662,0.1350967952579049,0.20386740331491715,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3125,0.15229357798165138,0.3152333612920295,0.14972375690607734,0.32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.21834862385321102,0.11820899219220572,0.20386740331491715,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.359375,0.26605504587155965,0.027014855637430127,0.2171270718232044,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.28440366972477066,0.1418969506256931,0.1850828729281768,0.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.34375,0.3395045871559633,0.10133807692957224,0.2569060773480663,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.328125,0.15919266055045872,0.14050652150661722,0.24806629834254146,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.1559633027522936,0.12431111836661168,0.1850828729281768,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3125,0.17423853211009174,0.14979481319275176,0.1850828729281768,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.2531559633027523,0.11074458323716668,0.13701657458563538,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3125,0.2201284403669725,0.15888608050978648,0.1850828729281768,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.328125,0.20192660550458716,0.1033364669590133,0.1911602209944751,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.27532110091743117,0.07976109387929724,0.23977900552486192,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.359375,0.26614678899082567,0.03126495274229776,0.17955801104972377,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.359375,0.3542201834862385,0.06314349566264925,0.13701657458563538,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.34375,0.20376146788990826,0.17640999082429368,0.1850828729281768,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.21844036697247707,0.07953592317175459,0.2955801104972376,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3125,0.14504587155963303,0.19771676902551746,0.24806629834254146,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.22027522935779817,0.1110598222277264,0.20386740331491715,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.16522935779816514,0.14681130131781156,0.23204419889502761,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.19642201834862386,0.08674138581311958,0.2955801104972376,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3125,0.17440366972477064,0.06814791463778477,0.23204419889502761,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.28125,0.07348623853211009,0.23150926295998153,0.20386740331491715,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.16155963302752294,0.0628845493489752,0.23977900552486192,0.22000000000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.12853211009174312,0.0826826838096632,0.20386740331491715,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.22944954128440367,0.045174873200745314,0.20386740331491715,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.2844954128440367,0.1334530490928435,0.1143646408839779,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.375,0.37623853211009173,5.066340919709755e-05,0.10773480662983423,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.375,0.3028440366972477,5.066340919709755e-05,0.21049723756906075,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.375,0.37623853211009173,0.006597501730999814,0.16353591160220993,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.25697247706422016,0.039365468946144795,0.1850828729281768,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.18357798165137615,0.2533001581824221,0.2657458563535912,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.34375,0.22944954128440367,0.06665615870031467,0.20386740331491715,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.28125,0.12853211009174312,0.1056669837820798,0.24806629834254146,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.19271559633027524,0.17599342501533977,0.2171270718232044,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3125,0.14684403669724772,0.17002640126545937,0.17955801104972377,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.359375,0.28807339449541286,0.04577157557573335,0.2171270718232044,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.13220183486238532,0.13618887318948678,0.20386740331491715,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.359375,0.29908256880733947,0.0038841947051108123,0.16906077348066298,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.296875,0.11385321100917431,0.2007284272389005,0.24806629834254146,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.25697247706422016,0.03622433757592475,0.1911602209944751,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.20192660550458716,0.1523336129202952,0.23204419889502761,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.359375,0.3101834862385321,0.010532359845307725,0.1287292817679558,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.14137614678899083,0.04736465833159764,0.20386740331491715,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.296875,0.1010091743119266,0.2331924139988629,0.1850828729281768,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.359375,0.29174311926605506,0.015756320260297337,0.17955801104972377,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.22018348623853212,0.07036021683939137,0.21049723756906075,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.328125,0.2018348623853211,0.3264918966691623,0.24806629834254146,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.375,0.3908256880733945,0.003822272760536582,0.16353591160220993,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.22018348623853212,0.19138947214356886,0.1850828729281768,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328125,0.1798165137614679,0.11257972450363932,0.1911602209944751,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.359375,0.3211009174311927,0.0005010048242824091,0.15911602209944753,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3125,0.1724770642201835,0.06191631530654177,0.20386740331491715,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.3125,0.1688073394495413,0.18576020445500244,0.23977900552486192,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.34375,0.22568807339449543,0.07598948452795776,0.2657458563535912,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3125,0.2936697247706422,0.13936378016583822,0.1972375690607735,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3125,0.21106422018348625,0.13131392737118827,0.13701657458563538,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.265625,0.10577981651376146,0.25432468490174115,0.24806629834254146,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.375,0.6879816513761468,0.0137860765692991,0.007182320441988954,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34375,0.3026788990825688,0.0393992445522762,0.10773480662983423,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3125,0.23862385321100918,0.10864486638933141,0.2171270718232044,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.328125,0.17256880733944954,0.19956316882736724,0.2955801104972376,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.328125,0.2936697247706422,0.12168225035605118,0.2569060773480663,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
