year scaled,price scaled,mileage scaled,engineSize scaled,Automatic scaled,Manual scaled,Semi-Auto scaled,Diesel scaled,Electric scaled,Hybrid scaled,Petrol scaled,mpg scaled * 7.0
0.7916666666666714,0.2716096139839767,0.5889178074026981,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.005976095617529
0.875,0.3590094683175528,0.03372870019006748,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.005976095617529
0.8333333333333428,0.3879096868171887,0.11085503877509122,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.005976095617529
0.8333333333333428,0.2425345957756737,0.4819634567116339,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.005976095617529
0.8333333333333428,0.30948288419519304,0.16515341161199742,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.615537848605578
0.8333333333333428,0.3663510560815732,0.23936582361472591,0.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.9462151394422316
0.8333333333333428,0.2971012381646031,0.37676408453036114,0.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.9462151394422316
0.875,0.4464093226511289,0.040066490506559645,0.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.9462151394422316
0.875,0.3588055353241078,0.14112013986847594,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.615537848605578
0.8333333333333428,0.33861616897305175,0.29014099431122065,0.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.9462151394422316
0.9166666666666714,0.4173051711580481,0.19867018986880708,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.005976095617529
0.8333333333333428,0.34042243262927896,0.20732587633030683,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.005976095617529
0.9583333333333428,0.56,0.019801455638779067,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.615537848605578
0.8333333333333428,0.3297887836853605,0.13923933271081265,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.005976095617529
0.8333333333333428,0.3297887836853605,0.13923933271081265,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.005976095617529
0.9583333333333428,0.47560087399854334,0.08486148914893475,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.844621513944223
0.875,0.38820101966496723,0.14231882330346557,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.005976095617529
0.9583333333333428,0.5630007283321194,0.009198736415472948,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.615537848605578
0.875,0.3867443554260743,0.10497420512718626,0.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.9462151394422316
0.8333333333333428,0.3590677348871085,0.07480844244001615,0.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.9462151394422316
0.9583333333333428,0.5193008011653314,0.03747044682415115,0.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.2031872509960158
1.0,0.5906773488710853,0.0027020046490374107,0.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.2031872509960158
0.9583333333333428,0.5032774945375091,0.012947105609970927,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.615537848605578
0.8333333333333428,0.3445010924981792,0.17578924363737508,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.005976095617529
0.9583333333333428,0.5265841223597961,0.018284889303902676,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.844621513944223
0.875,0.24180626365622726,0.43910224571023654,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.005976095617529
0.8333333333333428,0.41718863801893663,0.03972873992542997,0.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.9462151394422316
0.7916666666666714,0.31522214129643117,0.1027622699488076,0.15000000000000002,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9760956175298796
0.75,0.34304442825928627,0.12910681527692236,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.938247011952191
0.9166666666666714,0.5628550619082302,0.1626964416982894,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4741035856573701
0.875,0.5628550619082302,0.092709223239889,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.300796812749003
0.9583333333333428,0.5918426802621995,0.03376843555255332,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4741035856573701
0.9583333333333428,0.8543044428259287,0.0006556334810164305,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25099601593625476
0.8333333333333428,0.46686088856518576,0.15035198908602043,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.300796812749003
0.875,0.5046758922068464,0.27329982317763696,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.300796812749003
0.8333333333333428,0.42601602330662786,0.41393651613586846,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.5099601593625493
