year scaled,price scaled,mileage scaled,engineSize scaled,Automatic scaled,Manual scaled,Semi-Auto scaled,Diesel scaled,Electric scaled,Hybrid scaled,Petrol scaled,mpg scaled * 7.0
0.875,0.15216513761467887,0.08787849788620997,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7364640883977898
0.9166666666666714,0.2157064220183486,0.05020743851432367,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4734806629834252
0.875,0.2903669724770642,0.1396170972118237,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5198895027624308
0.9583333333333428,0.23201834862385318,3.377560613139837e-05,0.22000000000000003,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0790055248618784
0.9166666666666714,0.18341284403669722,0.24215983742674912,0.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0790055248618784
0.8333333333333428,0.2454128440366972,0.2342113114504934,0.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.2955801104972373
0.875,0.26541284403669724,0.13258614186880427,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8005524861878452
0.9583333333333428,0.23935779816513758,0.03896579094025658,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4734806629834252
0.9583333333333428,0.32064220183486236,0.06183187629121328,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.069060773480663
0.875,0.16211009174311924,0.16671639186458231,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.8602209944751382
0.8333333333333428,0.1010091743119266,0.2680206931880232,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7364640883977898
0.9583333333333428,0.15596330275229356,0.028827479833148505,0.24,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8779005524861877
0.9583333333333428,0.14678899082568805,0.0001745072983455582,0.24,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0790055248618784
0.8333333333333428,0.10825688073394495,0.17766531751884396,0.24,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2955801104972373
0.9583333333333428,0.25688073394495414,0.045765946308044786,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4734806629834252
0.9166666666666714,0.35779816513761464,0.1382942193050106,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42154696132596675
0.875,0.3302752293577982,0.22294151753798347,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2955801104972373
0.9583333333333428,0.3211009174311927,0.0647084320800707,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.4232044198895024
0.7083333333333428,0.09174311926605504,0.28861255439279904,0.24,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2955801104972373
0.9166666666666714,0.30275229357798167,0.04046317614541524,0.30000000000000004,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4734806629834252
0.9166666666666714,0.29357798165137616,0.16565246027144329,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.2955801104972373
0.9166666666666714,0.3211559633027523,0.06845752436065591,0.30000000000000004,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7116022099447513
0.75,0.12849541284403668,0.18588967761183947,0.32000000000000006,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9011049723756905
0.9583333333333428,0.3119816513761468,0.015272203239080628,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.1138121546961324
0.875,0.3119816513761468,0.09597901409005702,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.380662983425414
0.7083333333333428,0.10097247706422018,0.24939344640655695,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.1502762430939226
0.9583333333333428,0.315651376146789,0.027262543415727047,0.30000000000000004,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5259668508287291
0.8333333333333428,0.19275229357798163,0.17906137590560842,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5198895027624308
0.875,0.1505504587155963,0.24250885202344025,0.30000000000000004,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9281767955801105
0.875,0.27165137614678897,0.26546500565741404,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.2955801104972373
0.7083333333333428,0.128348623853211,0.14072606294647128,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7364640883977898
0.875,0.188348623853211,0.16825881121124953,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5198895027624308
0.9583333333333428,0.3351376146788991,0.05762118406016561,0.30000000000000004,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7116022099447513
0.75,0.10761467889908256,0.27387513158413224,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7364640883977898
0.75,0.10596330275229357,0.34274922175374206,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7364640883977898
0.875,0.31972477064220184,0.08902123922698896,0.30000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6729281767955801
0.7083333333333428,0.07880733944954128,0.41728072595036114,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7364640883977898
0.7916666666666714,0.13458715596330273,0.2821557843540134,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.069060773480663
0.7916666666666714,0.1191743119266055,0.16803364050370687,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.1502762430939226
0.8333333333333428,0.33293577981651373,0.13568786836520436,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0790055248618784
0.7916666666666714,0.11385321100917431,0.16287723130098003,0.24,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2955801104972373
0.9166666666666714,0.1651926605504587,0.17407947400122717,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7364640883977898
0.9166666666666714,0.24225688073394494,0.0755278845774953,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4734806629834252
0.9166666666666714,0.23491743119266054,0.07743057705623074,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4734806629834252
0.7916666666666714,0.2551009174311927,0.1417111847919704,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.2955801104972373
0.875,0.1560183486238532,0.11971200666505293,0.22000000000000003,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.678453038674033
0.9583333333333428,0.22390825688073393,0.0682773877946218,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.380662983425414
0.9583333333333428,0.21106422018348622,0.09768468219969263,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.380662983425414
0.9583333333333428,0.2385871559633027,0.08906064410080891,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4734806629834252
0.9583333333333428,0.2385871559633027,0.059422549720506854,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4734806629834252
0.8333333333333428,0.1688623853211009,0.1170043289068525,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5701657458563532
0.8333333333333428,0.4495412844036697,0.04501162443777689,0.45999999999999996,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6149171270718232
0.875,0.17247706422018347,0.10739516896246966,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7364640883977898
0.9166666666666714,0.2293577981651376,0.08431517143934744,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4734806629834252
0.7916666666666714,0.16146788990825686,0.269658810085396,0.32000000000000006,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.380662983425414
0.8333333333333428,0.14678899082568805,0.1374047950102171,0.24,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2955801104972373
0.9583333333333428,0.2458715596330275,0.0765524112968144,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4734806629834252
0.9166666666666714,0.3266605504587156,0.12077593825819198,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.7983425414364638
0.7916666666666714,0.1596880733944954,0.17738385413441565,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.069060773480663
0.8333333333333428,0.189045871559633,0.06666178796800323,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7364640883977898
0.8333333333333428,0.1560183486238532,0.1766013859257049,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7364640883977898
0.9166666666666714,0.3303302752293578,0.043880141632375046,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.2955801104972373
0.875,0.2385871559633027,0.14971600344511182,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.2955801104972373
0.875,0.2661100917431193,0.08993880986022527,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.678453038674033
0.875,0.24776146788990824,0.07466660662114465,0.30000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6729281767955801
0.8333333333333428,0.1743669724770642,0.11534369493872541,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2182320441988947
0.875,0.1927155963302752,0.09180772673282932,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.1447513812154695
0.875,0.315651376146789,0.08193962047477242,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8005524861878452
0.875,0.20188990825688072,0.17403443985971864,0.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.1834254143646405
0.875,0.22574311926605503,0.12469953783712276,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.069060773480663
0.7916666666666714,0.1505137614678899,0.1786842149704745,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.3381215469613257
0.9583333333333428,0.34862385321100914,0.07696334783807973,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0480662983425413
0.9166666666666714,0.17431192660550457,0.14509437467279881,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7364640883977898
0.8333333333333428,0.19266055045871558,0.17406821546585002,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.069060773480663
0.875,0.24776146788990824,0.13793394617294236,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.678453038674033
0.875,0.21106422018348622,0.03696740091081551,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.624309392265193
0.8333333333333428,0.1560183486238532,0.24182771063312372,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5701657458563532
0.9166666666666714,0.297302752293578,0.028799333494705672,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.2955801104972373
0.8333333333333428,0.1560183486238532,0.1786448100966545,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2569060773480658
0.7916666666666714,0.13766972477064218,0.10814386156504899,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7364640883977898
0.9166666666666714,0.2201834862385321,0.06994365103043744,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7364640883977898
0.875,0.13761467889908255,0.07245430441953805,0.24,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4270718232044197
1.0,0.39449541284403666,0.023136290200007882,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.1447513812154695
0.9166666666666714,0.30275229357798167,0.19527366684867964,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5198895027624308
0.9166666666666714,0.2110091743119266,0.18107665373811518,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7364640883977898
0.9583333333333428,0.35779816513761464,0.06367264682537448,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0480662983425413
0.875,0.15596330275229356,0.17764842971577827,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7364640883977898
0.875,0.14311926605504585,0.1294675275693385,0.24,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4270718232044197
0.9166666666666714,0.260605504587156,0.03625811318205614,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2955801104972373
0.8333333333333428,0.1835412844036697,0.16656440163699102,0.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.4270718232044197
0.9166666666666714,0.25688073394495414,0.09586079946859712,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4270718232044197
0.8333333333333428,0.15596330275229356,0.12661348885123533,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5198895027624308
0.8333333333333428,0.28440366972477066,0.1666206943138767,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.7983425414364638
0.8333333333333428,0.19266055045871558,0.14916996447932088,0.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.4734806629834252
0.875,0.35779816513761464,0.07880411837224094,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9281767955801105
0.7083333333333428,0.14311926605504585,0.19579718874371632,0.32000000000000006,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5701657458563532
0.7916666666666714,0.13761467889908255,0.3189205316280405,0.32000000000000006,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.7983425414364638
0.9583333333333428,0.35779816513761464,0.09006265374937374,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0480662983425413
0.7916666666666714,0.17431192660550457,0.17311123995879374,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.2314917127071823
0.9166666666666714,0.2385321100917431,0.005792516451534819,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0480662983425413
0.875,0.2293577981651376,0.043998356253834935,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.3381215469613257
0.9166666666666714,0.2293577981651376,0.055054237994179335,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5198895027624308
0.9166666666666714,0.22941284403669723,0.09704857495088463,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2955801104972373
0.7916666666666714,0.1798715596330275,0.1593533097279375,0.32000000000000006,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.4734806629834252
0.875,0.1835412844036697,0.2848296865060824,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7364640883977898
0.9166666666666714,0.19822018348623852,0.21323103077520644,0.30000000000000004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.069060773480663
0.8333333333333428,0.1872110091743119,0.3202321509994765,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5198895027624308
0.9166666666666714,0.28440366972477066,0.059101681462258575,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5198895027624308
0.75,0.11926605504587155,0.2859611693114843,0.32000000000000006,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9011049723756905
0.9583333333333428,0.2468807339449541,0.037710464245706274,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4734806629834252
0.875,0.18633027522935777,0.17900508322872277,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7364640883977898
0.8333333333333428,0.13761467889908255,0.11652021188563579,0.24,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2955801104972373
0.8333333333333428,0.20183486238532108,0.16830947462044663,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.069060773480663
0.9166666666666714,0.30275229357798167,0.184960848443226,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.2955801104972373
0.9166666666666714,0.2110091743119266,0.17783982481718952,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7364640883977898
0.7916666666666714,0.19266055045871558,0.07762760142533057,0.30000000000000004,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.1834254143646405
0.9583333333333428,0.36697247706422015,0.06773697809651942,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0480662983425413
0.9166666666666714,0.35779816513761464,0.061482861694522155,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.7983425414364638
0.9583333333333428,0.35779816513761464,0.05724965239272023,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6729281767955801
0.8333333333333428,0.19266055045871558,0.17406821546585002,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.069060773480663
0.9583333333333428,0.3394495412844037,0.012891023006817043,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2182320441988947
0.875,0.2110091743119266,0.13210765411527614,0.30000000000000004,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.1834254143646405
0.875,0.3028073394495413,0.07669877225671712,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5198895027624308
0.8333333333333428,0.12666055045871558,0.19803200801607718,0.24,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2955801104972373
0.9583333333333428,0.20188990825688072,0.09967744296144514,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4734806629834252
0.9583333333333428,0.24776146788990824,0.05604498910736702,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4734806629834252
0.9583333333333428,0.297302752293578,0.025562504573779996,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5198895027624308
0.8333333333333428,0.1743669724770642,0.21592182073034116,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.2314917127071823
0.7916666666666714,0.22941284403669723,0.14566855997703257,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.7983425414364638
0.8333333333333428,0.1743669724770642,0.1031507011252906,0.30000000000000004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9281767955801105
0.875,0.22023853211009173,0.052560472408144425,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5198895027624308
0.9166666666666714,0.2661100917431193,0.040147937154855526,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.4734806629834252
0.875,0.1835412844036697,0.2364348721874771,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5198895027624308
0.875,0.30275229357798167,0.020822661180007092,0.30000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6729281767955801
0.9583333333333428,0.27522935779816515,0.03151826978828324,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5198895027624308
0.7916666666666714,0.16513761467889906,0.09731315053224725,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7364640883977898
0.7083333333333428,0.10091743119266054,0.24203036426991212,0.32000000000000006,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.9259668508287289
0.75,0.12849541284403668,0.26775611760666057,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.380662983425414
0.875,0.20739449541284402,0.023986309620981406,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7364640883977898
0.875,0.1927155963302752,0.056990706079046174,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7364640883977898
0.875,0.2661100917431193,0.09584954093321998,0.30000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9861878453038673
0.875,0.1560183486238532,0.07178442156459865,0.24,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2955801104972373
0.8333333333333428,0.24776146788990824,0.1401349898391718,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.7983425414364638
0.875,0.3211559633027523,0.051029311596854365,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8005524861878452
0.9583333333333428,0.3395045871559633,0.018525919963072002,0.30000000000000004,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7541436464088395
0.7083333333333428,0.1596880733944954,0.270931024583012,0.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9591160220994472
0.7916666666666714,0.2569357798165138,0.15487241264783863,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.2955801104972373
0.875,0.2661100917431193,0.18300749255529347,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8005524861878452
0.8333333333333428,0.1468440366972477,0.12320778189965266,0.24,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2955801104972373
0.9583333333333428,0.2477064220183486,0.06264812010605539,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4734806629834252
0.875,0.3303302752293578,0.08128662542289873,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8005524861878452
0.9166666666666714,0.24776146788990824,0.07543218702678968,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5198895027624308
0.9583333333333428,0.22574311926605503,0.05947884239739252,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4734806629834252
0.9583333333333428,0.260605504587156,0.04430796597670609,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4734806629834252
0.875,0.13216513761467888,0.05989540820634644,0.24,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4270718232044197
0.9166666666666714,0.22023853211009173,0.05753674504483711,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2955801104972373
0.875,0.1743669724770642,0.16053545594253643,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.624309392265193
0.875,0.24776146788990824,0.2914328175047708,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5198895027624308
0.8333333333333428,0.1652293577981651,0.04136948824327443,0.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4270718232044197
0.9166666666666714,0.14128440366972475,0.06884594383116699,0.24,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0480662983425413
0.9583333333333428,0.3853761467889908,0.030133469936895908,0.30000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.394475138121547
0.875,0.3211559633027523,0.10990582235157027,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8005524861878452
0.9166666666666714,0.2569357798165138,0.06710650011539998,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2955801104972373
0.8333333333333428,0.1743669724770642,0.09560185315492306,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.8602209944751382
